Region,Job Title,Job Openings (2024),Projected Openings (2030),Automation Risk (%),AI Impact Level,Job Status,Required Education,Job Growth,Sector
Europe,Government social research officer,3294,14836,28.89,Low,Decreasing,Bachelor’s Degree,11542,Infrastructure (Chip)
Europe,Haematologist,16170,6922,50.3,Low,Increasing,PhD,-9248,Infrastructure (Chip)
Europe,Health and safety adviser,4961,9060,4.21,Low,Decreasing,Bachelor’s Degree,4099,Infrastructure (Chip)
Europe,Health and safety inspector,7311,5341,53.54,High,Decreasing,Master’s Degree,-1970,Infrastructure (Chip)
Europe,Health physicist,5683,13927,43.32,Moderate,Decreasing,PhD,8244,Infrastructure (Chip)
Europe,Health promotion specialist,2855,5595,47.19,High,Decreasing,Master’s Degree,2740,Infrastructure (Chip)
Europe,Health service manager,1509,2129,57.6,Low,Decreasing,High School,620,Infrastructure (Chip)
Europe,Health visitor,5913,7023,52.28,Moderate,Decreasing,Bachelor’s Degree,1110,Infrastructure (Chip)
Europe,Herbalist,8712,13509,70.59,High,Decreasing,High School,4797,Infrastructure (Chip)
Europe,Heritage manager,36840,14249,52.7,Low,Decreasing,High School,-22591,Infrastructure (Chip)
Europe,Herpetologist,35319,35114,48.09,High,Decreasing,High School,-205,Infrastructure (Chip)
Europe,Higher education careers adviser,24842,35105,60.82,High,Decreasing,High School,10263,Infrastructure (Chip)
Europe,Higher education lecturer,7961,8393,47.81,Low,Increasing,PhD,432,Infrastructure (Chip)
Europe,Historic buildings inspector/conservation officer,2471,6725,36.87,High,Increasing,Associate Degree,4254,Infrastructure (Chip)
Europe,Homeopath,15388,16612,62.1,High,Decreasing,High School,1224,Infrastructure (Chip)
Europe,Horticultural therapist,11249,7070,3.8,Moderate,Decreasing,High School,-4179,Infrastructure (Chip)
Europe,"Horticulturist, amenity",1671,3602,31.76,Moderate,Decreasing,Bachelor’s Degree,1931,Infrastructure (Chip)
Europe,"Horticulturist, commercial",20111,34003,75.16,High,Decreasing,Master’s Degree,13892,Infrastructure (Chip)
Europe,Hospital doctor,6359,14699,47.46,High,Increasing,Associate Degree,8340,Infrastructure (Chip)
Europe,Hospital pharmacist,10654,12493,24.16,Moderate,Decreasing,Master’s Degree,1839,Infrastructure (Chip)
Europe,Hotel manager,8639,8495,42.32,Moderate,Decreasing,Associate Degree,-144,Infrastructure (Chip)
Europe,Housing manager/officer,2307,6127,88.51,High,Increasing,PhD,3820,Infrastructure (Chip)
Europe,Human resources officer,2523,4802,3.31,High,Increasing,Master’s Degree,2279,Infrastructure (Chip)
Europe,Hydrogeologist,301,9494,24.89,High,Decreasing,Associate Degree,9193,Infrastructure (Chip)
Europe,Hydrographic surveyor,3401,14359,86.59,Low,Decreasing,PhD,10958,Infrastructure (Chip)
Europe,Hydrologist,9259,10711,43.1,Moderate,Decreasing,Bachelor’s Degree,1452,Infrastructure (Chip)
Europe,IT consultant,16531,13403,67.31,Low,Decreasing,Master’s Degree,-3128,Infrastructure (Chip)
Europe,IT sales professional,17034,3778,33.04,Moderate,Decreasing,High School,-13256,Infrastructure (Chip)
Europe,IT technical support officer,6650,11801,81.16,Low,Decreasing,High School,5151,Infrastructure (Chip)
Europe,IT trainer,6357,3011,58.72,Moderate,Decreasing,Associate Degree,-3346,Infrastructure (Chip)
Europe,Industrial buyer,16235,17130,58.43,Low,Increasing,Master’s Degree,895,Infrastructure (Chip)
Europe,Industrial/product designer,655,3467,93.02,Moderate,Decreasing,High School,2812,Infrastructure (Chip)
Europe,Information officer,20840,19904,50.56,Low,Increasing,Master’s Degree,-936,Infrastructure (Chip)
Europe,Information systems manager,3488,3160,61.87,Moderate,Increasing,PhD,-328,Infrastructure (Chip)
Europe,Insurance account manager,1336,9251,28.79,High,Increasing,High School,7915,Infrastructure (Chip)
Europe,Insurance claims handler,17623,14028,46.82,High,Decreasing,Master’s Degree,-3595,Infrastructure (Chip)
Europe,Insurance risk surveyor,16235,18753,42.46,Low,Decreasing,Bachelor’s Degree,2518,Infrastructure (Chip)
Europe,Insurance underwriter,2674,9553,84.28,Moderate,Decreasing,Bachelor’s Degree,6879,Infrastructure (Chip)
Europe,Intelligence analyst,9961,4077,52.27,Moderate,Decreasing,Associate Degree,-5884,Infrastructure (Chip)
Europe,International aid/development worker,10200,13869,17.8,Moderate,Decreasing,High School,3669,Infrastructure (Chip)
Europe,Interpreter,2024,7943,56.18,High,Decreasing,PhD,5919,Infrastructure (Chip)
Europe,Investment analyst,8564,3677,51.08,Moderate,Increasing,PhD,-4887,Infrastructure (Chip)
Europe,"Investment banker, corporate",7900,4866,21.49,Moderate,Decreasing,PhD,-3034,Infrastructure (Chip)
Europe,Jewellery designer,1548,3074,2.01,High,Decreasing,High School,1526,Infrastructure (Chip)
Europe,"Journalist, broadcasting",8593,3515,77.98,High,Decreasing,High School,-5078,Infrastructure (Chip)
Europe,"Journalist, magazine",8720,9832,71.05,Low,Decreasing,Bachelor’s Degree,1112,Infrastructure (Chip)
Europe,"Journalist, newspaper",16209,18992,31.8,High,Decreasing,PhD,2783,Infrastructure (Chip)
Europe,Land,18253,20127,42.3,Moderate,Increasing,Master’s Degree,1874,Infrastructure (Chip)
Europe,Land/geomatics surveyor,3310,1640,3.43,Low,Decreasing,Master’s Degree,-1670,Infrastructure (Chip)
Europe,Lawyer,15319,15483,3.42,High,Increasing,Associate Degree,164,Infrastructure (Chip)
Europe,Learning disability nurse,8724,9825,57.26,High,Increasing,Associate Degree,1101,Infrastructure (Chip)
Europe,Learning mentor,10296,15607,58.6,Moderate,Increasing,PhD,5311,Infrastructure (Chip)
Europe,"Lecturer, higher education",12567,12630,54.02,High,Decreasing,High School,63,Infrastructure (Chip)
Europe,Legal executive,3862,1993,12.93,Low,Decreasing,Associate Degree,-1869,Infrastructure (Chip)
Europe,Leisure centre manager,970,962,90.88,High,Increasing,Bachelor’s Degree,-8,Infrastructure (Chip)
Europe,Lexicographer,6287,3322,17.14,Low,Decreasing,Associate Degree,-2965,Infrastructure (Chip)
Europe,"Lighting technician, broadcasting/film/video",11416,19128,63.88,High,Increasing,Bachelor’s Degree,7712,Infrastructure (Chip)
Europe,Lobbyist,12372,14166,75.94,High,Decreasing,Bachelor’s Degree,1794,Infrastructure (Chip)
Europe,Location manager,1992,8594,70.93,High,Increasing,Master’s Degree,6602,Infrastructure (Chip)
Europe,Logistics and distribution manager,5651,7569,61.7,Low,Decreasing,Associate Degree,1918,Infrastructure (Chip)
Europe,"Loss adjuster, chartered",2909,8029,81.94,High,Decreasing,PhD,5120,Infrastructure (Chip)
Europe,Magazine features editor,9011,5941,63.97,High,Decreasing,Bachelor’s Degree,-3070,Infrastructure (Chip)
Europe,Magazine journalist,14899,19503,42.46,Low,Decreasing,Master’s Degree,4604,Infrastructure (Chip)
Europe,Maintenance engineer,18383,22258,58.4,Moderate,Increasing,Bachelor’s Degree,3875,Infrastructure (Chip)
Europe,Make,11416,12992,66.51,High,Decreasing,Bachelor’s Degree,1576,Infrastructure (Chip)
Europe,Management consultant,3069,14862,56.19,Low,Decreasing,Master’s Degree,11793,Infrastructure (Chip)
Europe,Manufacturing engineer,24776,26053,40.86,Low,Decreasing,Bachelor’s Degree,1277,Infrastructure (Chip)
Europe,Manufacturing systems engineer,10770,5309,82.33,Low,Increasing,Master’s Degree,-5461,Infrastructure (Chip)
Europe,Marine scientist,20195,21070,50.6,Low,Increasing,Bachelor’s Degree,875,Infrastructure (Chip)
Europe,Market researcher,8239,15330,36.41,High,Decreasing,High School,7091,Infrastructure (Chip)
Europe,Marketing executive,12855,10748,52.82,Low,Increasing,PhD,-2107,Infrastructure (Chip)
Europe,Media buyer,9447,8881,36.14,Low,Decreasing,Bachelor’s Degree,-566,Infrastructure (Chip)
Europe,Media planner,19574,20515,79.34,High,Increasing,Master’s Degree,941,Infrastructure (Chip)
Europe,Medical illustrator,20435,20890,31.84,Moderate,Increasing,High School,455,Infrastructure (Chip)
Europe,Medical laboratory scientific officer,9927,9540,73.2,High,Decreasing,Associate Degree,-387,Infrastructure (Chip)
Europe,Medical physicist,15400,12284,51.87,Low,Decreasing,PhD,-3116,Infrastructure (Chip)
Europe,Medical secretary,2501,6571,28.49,Low,Decreasing,Associate Degree,4070,Infrastructure (Chip)
Europe,Medical technical officer,1470,3172,48.79,Moderate,Increasing,Bachelor’s Degree,1702,Infrastructure (Chip)
Europe,Mental health nurse,13427,8075,38.26,Moderate,Increasing,Master’s Degree,-5352,Infrastructure (Chip)
Europe,"Merchandiser, retail",8895,6734,57.75,High,Increasing,Bachelor’s Degree,-2161,Infrastructure (Chip)
Europe,Metallurgist,8601,1073,13.38,Low,Decreasing,PhD,-7528,Infrastructure (Chip)
Europe,Meteorologist,12415,2102,38.99,Moderate,Decreasing,Master’s Degree,-10313,Infrastructure (Chip)
Europe,Microbiologist,10240,9975,21.39,Low,Decreasing,Master’s Degree,-265,Infrastructure (Chip)
Europe,Midwife,15581,9459,14.38,Low,Increasing,Bachelor’s Degree,-6122,Infrastructure (Chip)
Europe,Minerals surveyor,13767,12268,48.42,High,Decreasing,Bachelor’s Degree,-1499,Infrastructure (Chip)
Europe,Mudlogger,6777,2501,81.3,Low,Increasing,Associate Degree,-4276,Infrastructure (Chip)
Europe,Multimedia programmer,16591,790,79.1,Low,Decreasing,PhD,-15801,Infrastructure (Chip)
Europe,Multimedia specialist,12429,5605,57.22,High,Increasing,Associate Degree,-6824,Infrastructure (Chip)
Europe,Museum/gallery conservator,237,6887,56.99,Low,Increasing,PhD,6650,Infrastructure (Chip)
Europe,Museum/gallery curator,17903,11626,59.08,Moderate,Increasing,Bachelor’s Degree,-6277,Infrastructure (Chip)
Europe,Music therapist,3564,9446,51.62,Moderate,Decreasing,Bachelor’s Degree,5882,Infrastructure (Chip)
Europe,Music tutor,9681,1159,96.53,Low,Increasing,High School,-8522,Infrastructure (Chip)
Europe,Musician,3648,2841,10.78,Low,Decreasing,High School,-807,Infrastructure (Chip)
Europe,Network engineer,6369,5466,57.02,Moderate,Decreasing,Associate Degree,-903,Infrastructure (Chip)
Europe,Neurosurgeon,18050,8364,86.61,Moderate,Increasing,High School,-9686,Infrastructure (Chip)
Europe,Newspaper journalist,10113,10490,47.38,Moderate,Increasing,Associate Degree,377,Infrastructure (Chip)
Europe,"Nurse, adult",4339,4809,34.8,Moderate,Increasing,Master’s Degree,470,Infrastructure (Chip)
Europe,"Nurse, children's",5098,6776,78.91,Moderate,Increasing,PhD,1678,Infrastructure (Chip)
Europe,"Nurse, learning disability",15490,10268,51.69,High,Increasing,PhD,-5222,Infrastructure (Chip)
Europe,"Nurse, mental health",18715,14547,56.16,Low,Decreasing,Bachelor’s Degree,-4168,Infrastructure (Chip)
Europe,Nutritional therapist,12798,9279,30.5,High,Decreasing,Master’s Degree,-3519,Infrastructure (Chip)
Europe,Occupational hygienist,4975,5129,72.01,High,Increasing,Associate Degree,154,Infrastructure (Chip)
Europe,Occupational psychologist,15034,8190,59.01,Moderate,Increasing,Associate Degree,-6844,Infrastructure (Chip)
Europe,Occupational therapist,10413,7549,5.4,Low,Increasing,Associate Degree,-2864,Infrastructure (Chip)
Europe,Office manager,2977,7788,2.21,High,Increasing,Bachelor’s Degree,4811,Infrastructure (Chip)
Europe,Operational researcher,21195,11617,67.28,Moderate,Decreasing,Associate Degree,-9578,Infrastructure (Chip)
Europe,Operations geologist,7866,9102,96.3,Moderate,Increasing,High School,1236,Infrastructure (Chip)
Europe,Ophthalmologist,12922,12093,70.74,Moderate,Decreasing,Bachelor’s Degree,-829,Infrastructure (Chip)
Europe,"Optician, dispensing",6058,8674,48.81,High,Decreasing,Master’s Degree,2616,Infrastructure (Chip)
Europe,Optometrist,3301,3850,33.59,Low,Decreasing,Master’s Degree,549,Infrastructure (Chip)
Europe,Orthoptist,2726,1174,8.6,Low,Increasing,Master’s Degree,-1552,Infrastructure (Chip)
Europe,Osteopath,17144,2807,58.21,Moderate,Decreasing,High School,-14337,Infrastructure (Chip)
Europe,Paediatric nurse,14104,10563,54.06,Low,Increasing,Associate Degree,-3541,Infrastructure (Chip)
Europe,Passenger transport manager,19435,18937,52.15,Low,Increasing,High School,-498,Infrastructure (Chip)
Europe,Patent attorney,15871,15487,60.84,Moderate,Decreasing,Bachelor’s Degree,-384,Infrastructure (Chip)
Europe,Patent examiner,2423,4042,56.76,Moderate,Increasing,Associate Degree,1619,Infrastructure (Chip)
Europe,Pathologist,11733,21701,47.53,Low,Decreasing,PhD,9968,Infrastructure (Chip)
Europe,Personal assistant,15455,3008,20.92,High,Increasing,Associate Degree,-12447,Infrastructure (Chip)
Europe,Personnel officer,9067,3495,55.08,Low,Increasing,Associate Degree,-5572,Infrastructure (Chip)
Europe,Petroleum engineer,20821,10895,54.97,Moderate,Increasing,PhD,-9926,Infrastructure (Chip)
Europe,"Pharmacist, community",5527,7781,16.59,High,Increasing,Bachelor’s Degree,2254,Infrastructure (Chip)
Europe,Pharmacologist,14960,11190,13.44,Low,Increasing,Master’s Degree,-3770,Infrastructure (Chip)
Europe,Photographer,4389,6423,32.28,High,Increasing,Associate Degree,2034,Infrastructure (Chip)
Europe,"Physicist, medical",6865,2378,1.36,Low,Decreasing,Bachelor’s Degree,-4487,Infrastructure (Chip)
Europe,Physiotherapist,14592,16010,40.2,High,Decreasing,Master’s Degree,1418,Infrastructure (Chip)
Europe,"Pilot, airline",4343,454,96.3,High,Increasing,Master’s Degree,-3889,Infrastructure (Chip)
Europe,Planning and development surveyor,21275,14113,52.37,High,Increasing,High School,-7162,Infrastructure (Chip)
Europe,Plant breeder/geneticist,19092,22533,83.65,Low,Decreasing,Master’s Degree,3441,Infrastructure (Chip)
Europe,Podiatrist,7660,6626,99.93,High,Decreasing,Master’s Degree,-1034,Infrastructure (Chip)
Europe,Police officer,10328,17169,57.97,Low,Decreasing,Associate Degree,6841,Infrastructure (Chip)
Europe,Politician's assistant,7368,1190,72.76,Moderate,Decreasing,Master’s Degree,-6178,Infrastructure (Chip)
Europe,"Presenter, broadcasting",8851,3267,21.63,High,Decreasing,Associate Degree,-5584,Infrastructure (Chip)
Europe,Press sub,6414,9539,7.98,Low,Increasing,PhD,3125,Infrastructure (Chip)
Europe,Primary school teacher,33154,19691,65.27,Low,Decreasing,PhD,-13463,Infrastructure (Chip)
Europe,Print production planner,4604,4169,3.11,Low,Decreasing,Master’s Degree,-435,Infrastructure (Chip)
Europe,Printmaker,5682,7972,47.94,High,Increasing,High School,2290,Infrastructure (Chip)
Europe,Private music teacher,24549,21860,50.08,High,Increasing,Master’s Degree,-2689,Infrastructure (Chip)
Europe,"Producer, radio",1287,3426,28.65,Moderate,Decreasing,Bachelor’s Degree,2139,Infrastructure (Chip)
Europe,"Producer, television/film/video",12144,9562,43.62,High,Increasing,PhD,-2582,Infrastructure (Chip)
Europe,Product designer,8264,5623,96.76,High,Decreasing,Associate Degree,-2641,Infrastructure (Chip)
Europe,Product manager,9523,11896,11.29,Low,Increasing,Associate Degree,2373,Infrastructure (Chip)
Europe,Product/process development scientist,6113,1222,25.21,Low,Decreasing,Bachelor’s Degree,-4891,Infrastructure (Chip)
Europe,"Production assistant, radio",9614,4667,31.09,Moderate,Increasing,Bachelor’s Degree,-4947,Infrastructure (Chip)
Europe,"Production assistant, television",1140,6992,34.14,High,Increasing,Master’s Degree,5852,Infrastructure (Chip)
Europe,"Production designer, theatre/television/film",12125,13877,67.07,Moderate,Increasing,High School,1752,Infrastructure (Chip)
Europe,Production manager,19234,10697,35.03,Moderate,Decreasing,Master’s Degree,-8537,Infrastructure (Chip)
Europe,Professor Emeritus,9067,7454,70.0,Low,Increasing,Associate Degree,-1613,Infrastructure (Chip)
Europe,"Programme researcher, broadcasting/film/video",29895,30362,70.59,Low,Decreasing,High School,467,Infrastructure (Chip)
Europe,"Programmer, applications",6017,146,64.34,Moderate,Increasing,Master’s Degree,-5871,Infrastructure (Chip)
Europe,"Programmer, multimedia",6967,10636,39.14,High,Decreasing,Bachelor’s Degree,3669,Infrastructure (Chip)
Europe,"Programmer, systems",1389,4032,20.13,Moderate,Decreasing,Bachelor’s Degree,2643,Infrastructure (Chip)
Europe,Proofreader,12884,19680,60.72,Low,Increasing,Bachelor’s Degree,6796,Infrastructure (Chip)
Europe,Psychiatric nurse,1797,8325,81.05,High,Decreasing,Bachelor’s Degree,6528,Infrastructure (Chip)
Europe,Psychiatrist,20239,17028,45.47,Low,Decreasing,Master’s Degree,-3211,Infrastructure (Chip)
Europe,"Psychologist, clinical",3392,6154,55.56,Low,Increasing,High School,2762,Infrastructure (Chip)
Europe,"Psychologist, counselling",10688,9485,48.47,High,Decreasing,Associate Degree,-1203,Infrastructure (Chip)
Europe,"Psychologist, educational",20082,16925,54.09,Moderate,Decreasing,High School,-3157,Infrastructure (Chip)
Europe,"Psychologist, forensic",3914,4534,84.92,High,Increasing,Bachelor’s Degree,620,Infrastructure (Chip)
Europe,"Psychologist, occupational",11619,8398,54.4,Low,Decreasing,High School,-3221,Infrastructure (Chip)
Europe,"Psychologist, prison and probation services",16770,10273,38.92,High,Decreasing,PhD,-6497,Infrastructure (Chip)
Europe,"Psychologist, sport and exercise",5325,9343,46.21,High,Increasing,PhD,4018,Infrastructure (Chip)
Europe,"Psychotherapist, dance movement",32333,22932,55.29,Low,Decreasing,Bachelor’s Degree,-9401,Infrastructure (Chip)
Europe,Public affairs consultant,6856,2323,94.66,Moderate,Increasing,Associate Degree,-4533,Infrastructure (Chip)
Europe,Public house manager,2198,5582,57.32,Low,Increasing,Master’s Degree,3384,Infrastructure (Chip)
Europe,Public librarian,7127,786,38.49,High,Decreasing,Bachelor’s Degree,-6341,Infrastructure (Chip)
Europe,Public relations account executive,7020,8406,68.34,Low,Increasing,Master’s Degree,1386,Infrastructure (Chip)
Europe,Purchasing manager,4320,7570,73.24,Moderate,Decreasing,Associate Degree,3250,Infrastructure (Chip)
Europe,Quantity surveyor,2959,2340,35.69,Low,Increasing,Master’s Degree,-619,Infrastructure (Chip)
Europe,Quarry manager,16970,5393,58.05,High,Increasing,Associate Degree,-11577,Infrastructure (Chip)
Europe,Race relations officer,6904,1427,41.26,High,Decreasing,PhD,-5477,Infrastructure (Chip)
Europe,Radiation protection practitioner,13371,22037,26.6,Moderate,Decreasing,Master’s Degree,8666,Infrastructure (Chip)
Europe,Radio broadcast assistant,14291,26271,78.63,High,Increasing,Bachelor’s Degree,11980,Infrastructure (Chip)
Europe,Radio producer,6443,14708,9.03,Moderate,Decreasing,PhD,8265,Infrastructure (Chip)
